id,year,date,country,speaker,speaker_turn,party,text
Sarkozy_Hollande,2012,2012-05-02,France,Laurence FERRARI,309,Journaliste," Messieurs, cela fait une heure et demie qu'on parle d'économie. Il faut qu'on aborde les questions de société. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,310,parti socialiste, Vous avez une très grave responsabilité. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,311,Les Républicains," Juste un mot. D'abord, Monsieur Hollande connaît mal l'Europe? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,312,parti socialiste, -je la connais très bien' 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,313,Les Républicains," -et il ne sait pas qu'en Europe, on ne fait pas des oukazes. Il ne suffit pas de dire en tapant avec son poing sur la table je ne veux pas . Il y a des compromis à faire, parce que l'Europe c'est justement cela. L'Europe de Delors, l'Europe de Monnet, l'Europe de de Gaulle, c'est l'Europe où l'on sait se comprendre et s'entendre. Deuxièmement, l'austérité, je ne l'ai pas voulue en France. Les pensions de retraite ont été actualisées. Les bourses des étudiants, nous les avons passées à dix mois. Les allocations chômage, nous ne les avons pas baissées. Où l'austérité a frappé, Monsieur Hollande ? Partout où vos amis étaient en pouvoir, et qu'ils n'ont pas pris les décisions. En Espagne : salaires des fonctionnaires, baisse de 5 % ; retraites, baisse de 4 %. En Grèce, Monsieur Papandréou qui vous soutient, les salaires ont baissé de 21 %. Je n'ai jamais voulu de l'austérité et de la rigueur en France. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,314,Journaliste, Bien. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,315,Les Républicains, Le pouvoir d'achat des fonctionnaires en France a augmenté de 10 %. 
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,316,Journaliste, Bien. S'il vous plaît. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,317,Les Républicains," Enfin, un dernier mot. Sur le volontarisme, Monsieur Hollande, ne me donnez aucune leçon. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,318,Journaliste, Bien. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,319,parti socialiste," Non, je vais continuer là-dessus, parce que c'est très important. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,320,Journaliste, Un mot très rapide. Il est 22 heures 30. Nous n'avons pas parlé d'autre chose que d'économie. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,321,parti socialiste," Nicolas Sarkozy, vous nous dites que vous savez faire les compromis ? Non, vous ne savez pas faire les compromis. En l'occurrence, par rapport à l'Allemagne, vous n'avez pas tenu bon. Vous n'avez rien obtenu. Et par ailleurs, vous me dites moi je suis un héritier de Delors, de Jean Monnet . Et c'est vous qui menacez de suspendre votre participation à certaines négociations si vous n'obtenez pas satisfaction ? Donc quelle est cette logique ? Vous seriez pour le compromis dans certaines circonstances et puis vous seriez pour la chaise vide dans d'autres ? Cela ne tient pas. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,322,Les Républicains, Monsieur Hollande? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,323,parti socialiste," -je termine là-dessus. Deuxièmement, vous avez toujours la volonté de nous ramener à l'Espagne et à la Grèce. Je rappelle une chose, pour la Grèce. Quoi qu'on puisse penser de Monsieur Papandréou lorsqu'il a été Premier ministre grec, il a fait ce qu'il a pu. Il héritait d'un pays conservateur. Le pays qui va aussi très mal, c'est l'Italie ? qui a été gouvernée par un de vos amis, Silvio Berlusconi pendant des années. Et donc vous viendriez nous dire voilà, ici il y a des bons points et des mauvais points ? Il y a eu des gestions qui ont été mauvaises. Mais il y a eu aussi une Europe qui n'a pas été au rendez-vous. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,324,Journaliste, Bien. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,325,parti socialiste," Et donc mon devoir, si je deviens le prochain président de la République, c'est de donner une autre orientation de l'Europe que celle que vous avez subie. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,326,Journaliste," Une minute de réponse, s'il vous plaît, et on passe à autre chose. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,327,Les Républicains, Je ne pense pas que Silvio Berlusconi soit mon ami puisqu'il a semblé souhaiter votre élection. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,328,parti socialiste," Il est de votre parti, en tout cas, au niveau européen. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,329,Les Républicains, Non. Ce n'est pas exact. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,330,parti socialiste," Ah si. Il est bien du PPE, ou il n'est pas du PPE ? "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,331,Les Républicains, Je n'ai rien obtenu de l'Allemagne ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,332,parti socialiste, Monsieur Berlusconi est bien du PPE ou il n'est pas du PPE ? 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,333,Les Républicains, Monsieur Berlusconi est berlusconien. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,334,parti socialiste, Est-ce qu'il est du PPE ou il n'est pas du PPE ? 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,335,Les Républicains, Je n'ai rien obtenu de l'Allemagne ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,336,parti socialiste, Répondez à cette question. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,337,Les Républicains," Merci, je ne suis pas votre élève. Je vous répondrai après avoir dit ce que j'ai à vous dire. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,338,parti socialiste," La réponse est que Monsieur Berlusconi est au PPE, dans le même parti que le vôtre. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,339,Les Républicains, Monsieur Berlusconi n'est pas dans mon parti. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,340,parti socialiste, Si. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,341,Les Républicains," Ni de près, ni de loin. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,342,parti socialiste, Il l'est au niveau européen. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,343,Les Républicains," Vous osez dire que je n'ai rien obtenu de l'Allemagne ? Le gouvernementOrgane collégial composé du Premier ministre, des ministres et des secrétaires d'État, chargé de l'exécution des lois et de la direction de la politique nationale économique, la présidence stable du gouvernement économique, l'Allemagne le voulait ? C'était une demande de la France. Je ne peux mettre cela que sur une incompétence, Monsieur Hollande, pas sur la mauvaise foi. Deuxième élément, je n'ai rien obtenu de l'Allemagne ? Quand la BCE prête à 1 %, vous en parliez tout à l'heure, en violation de la lettre des traités, je l'ai obtenu au Sommet de Strasbourg, avec Monsieur Monti, de l'Allemagne. Pourquoi rabaisser la France, Monsieur Hollande ? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,344,parti socialiste, Je ne rabaisse pas la France. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,345,Les Républicains, Pourquoi ne pas suivre les dossiers ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,346,parti socialiste, Ne confondez pas votre personne avec la France. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,347,Les Républicains, Le président de la République représente la France? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,348,parti socialiste," -il représente la France, mais il n'est pas la France? "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,349,Les Républicains, ?dans la négociation internationale. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,350,parti socialiste," Quand je vous mets en cause, je ne mets pas en cause la France. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,351,Les Républicains," Dire que je n'ai rien obtenu de l'Allemagne, que la France n'a rien obtenu de l'Allemagne, c'est faux. c'est une contrevérité et une grande incompétence. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,352,Journaliste, Bien. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,353,Les Républicains," Sur Schengen, un dernier mot. Schengen, c'est 1987. Lorsque Schengen ne fonctionne pas ? et Schengen ne fonctionne pas, j'ai dit, je persiste et je signe que si Schengen ne change pas et que la frontière entre la Grèce et la Turquie reste complètement ouverte, nous rétablirons des contrôles ciblés, unilatéralement, à nos frontières. Quand le général de Gaulle a fait la politique de la chaise vide, pour la politique agricole commune, il a obtenu satisfaction. Les frontières, ce n'est pas un gros mot. Et si nous avons fait Schengen, ce n'est pas pour supprimer les frontières. c'est pour que les frontières soient défendues. "
Sarkozy_Hollande,2012,2012-05-02,France,Laurence FERRARI,354,Journaliste, Justement? 
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,355,Journaliste," ?vous êtes à égalité de temps de parole, donc on va fermer ce chapitre et passer à un certain nombre de sujets de société ? moins qu'on l'avait prévu sans doute, parce qu'il est déjà 22 heures 30. "
Sarkozy_Hollande,2012,2012-05-02,France,Laurence FERRARI,356,Journaliste, Egalité de temps de parole entre les candidats. 
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,357,Journaliste," Egalité presque parfaite. Je vous propose de commencer par un sujet dont on a pas mal débattu des derniers temps : l'immigration. On n'a pas beaucoup de temps, donc je vous propose þÿde vous concentrer sur des points précis qui sont au cSur de vos désaccords. Le premier point concerne ce qu'on appelle les flux d'immigrés, ceux que nous accueillons sur notre sol. Vous ne faites pas le même diagnostic ni n'avez les mêmes objectifs. Vous souhaitez, Nicolas Sarkozy, réduire ce nombre d'immigrés. Vous dites, François Hollande, que ce n'est pas la priorité ? en tout cas pour la plupart d'entre eux, pas forcément les immigrés économiques. Que proposez-vous précisément ? Allez-y, François Hollande. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,358,parti socialiste," Nicolas Sarkozy est donc en responsabilité de l'immigration depuis dix ans : ministre de l'Intérieur, puis président République. Le nombre de personnes rentrant sur notre territoire en situation légale est de 200 000 par an. 200 000 par an. c'était 150 000 sous le gouvernementOrgane collégial composé du Premier ministre, des ministres et des secrétaires d'État, chargé de l'exécution des lois et de la direction de la politique nationale de Lionel Jospin. Donc vous avez accepté pendant dix ans que rentrent sur nos territoires, pour des raisons légales, 200 000 immigrés supplémentaires. En 2007, quand vous vous êtes présenté au suffrage des Français, vous avez dit sur les 200 000, je voudrais qu'il y en ait la moitié qui soit de l'immigration choisie, l'immigration économique . Et puis en définitive, ce chiffre n'a pas pu être atteint et l'immigration économique est tombée à 30 000 au lieu des 100 000 attendus. Et puis là, aujourd'hui, vous changez encore d'objectif et vous nous dites voilà, maintenant je veux réduire de 200 000 à 100 000 le nombre des immigrés rentrant légalement sur notre territoire . Donc qu'est-ce que je dis, moi ? Immigration économique : je pense qu'aujourd'hui, il faut la limiter. Nous sommes en situation de chômage, de croissance faible. Il y a des métiers qui pouvaient être tendus. Je pense qu'aujourd'hui, nous n'avons pas à avoir plus d'immigration économique. Et je fais même une proposition, que chaque année au Parlement il y aura une discussion pour savoir exactement le nombre que nous pouvons admettre pour l'immigration économique. Etudiants étrangers : près de 60 000 sur les 180 à 200 000. Je suis pour qu'il y ait des étudiants étrangers qui viennent apprendre sur notre territoire et j'ai trouvé regrettable que Monsieur Guéant fasse une circulaire pour rendre plus compliquée leur situation, parce que nous avons besoin de ces talents, parce qu'ils vont, avec notre langue, développer des savoirs qui nous serons très précieux. Ensuite, il y a des demandeurs d'asile. Nous en recevons à peu près 50 à 60 000, qui mettent un an et demi - un an et demi - avant d'obtenir une réponse. Un an et demi ! Je dis qu'on ne peut pas laisser des familles attendre un an et demi d'avoir une réponse et qui, quand elle positive, restent sur notre territoire et quand elle n'est pas positive, y restent quand même parce qu'il est très difficile d'en partir. Donc j'ai dit que nous devrions donner une réponse en six mois pour les demandeurs d'asile. Restent l'immigration familiale et les conjoints de Français. Je considère que pour l'immigration familiale, il faut poser des règles sur un niveau de revenus minimum - ce qui existe déjà - et aussi pour des conditions de logement et la maîtrise du français. Sur les conjoints de Français, et c'est là-dessus que vous voulez intervenir, je considère que nous ne pouvons pas empêcher un Français ou une Française qui s'est marié ? sauf si ce mariage est contestable et est contesté ? de faire venir son conjoint ici. Donc je considère que l'immigration légale peut être maîtrisée, mais qu'on ne peut pas fixer des objectifs qui sont tout à fait hors d'atteinte. Et ce sera d'ailleurs la même chose qu'en 2007, quand il s'était agi de l'immigration économique ? qui n'a pas du tout été l'immigration choisie que Monsieur Sarkozy avait, à un moment, imaginée. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,359,Journaliste," Votre réponse, Nicolas Sarkozy. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,360,Les Républicains," Bon, nous ne sommes pas d'accord sur les chiffres. Et là encore, les observateurs feront litière de tout cela. Le flux migratoire annuel a atteint son maximum historique la dernière année du gouvernementOrgane collégial composé du Premier ministre, des ministres et des secrétaires d'État, chargé de l'exécution des lois et de la direction de la politique nationale de Lionel Jospin avec 215 000 titres de séjour. 215 000 - qui faisaient suite à une régularisation générale de 80 000 personnes en situation illégale. Le flux migratoire annuel aujourd'hui est de 180 000. Je conteste donc formellement vos chiffres. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,361,parti socialiste, 200 000 en moyenne sur les dix dernières années. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,362,Les Républicains, Monsieur Hollande? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,363,parti socialiste," - les observateurs feront, là aussi- "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,364,Les Républicains," -Monsieur Hollande, c'est 180 000. La France est un pays ouvert - et je sais moi-même d'où je viens. Le problème est le suivant. Nous avons accueilli trop de monde, ce qui a paralysé notre système d'intégration. Nous n'avons pas assez d'emplois, pas assez d'écoles, pas assez de logements. Il faut donc réduire le nombre de ceux que nous accueillons ? pas parce que nous ne les aimons pas, pas parce que nous en avons peur, mais parce qu'on n'arrive plus à les intégrer. Deuxième élément, je ne peux pas dire aux Français qu'il faut faire des économies, réduire nos dépenses, et accepter l'immigration qui ne viendrait en France que parce qu'elle est tentée par des prestations sociales parmi les plus généreuses. j'ai donc proposé sur les cinq années qui viennent de faire en sorte que nous divisions par deux le flux migratoire entrant en France : 180 000/80 000. Comment allons-nous y arriver ? Première proposition, un juge unique pour le droit des étrangers. Aujourd'hui, ce n'est pas le même juge qui maintient l'étranger en France? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,365,parti socialiste," - cela n'a rien à voir avec l'immigration légale, cela. c'est pour l'expulsion. Pour l'immigration légale, cela n'a rien à voir. Ce n'est pas le juge qui décide. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,366,Les Républicains," Aujourd'hui, quelqu'un qui arrive en France, on le met en rétention pour voir s'il correspond à un critère de régularisation : asile, rapprochement familial. Il est en rétention. Le juge de la rétention, c'est le juge judiciaire. Et je le juge de l'expulsion, c'est le juge administratif. Je souhaite que ce soit le même juge, parce que si on libère de la rétention quelqu'un avant de lui avoir donné une réponse, vous avez le droit d'entrer ou pas le droit d'entrer , s'il est entré avant, naturellement on ne pourra pas l'expulser après, cela sera beaucoup plus difficile. Deuxième élément, je propose que pour tout nouvel entrant, y compris sur le rapprochement familial comme sur le regroupement familial - parce que les deux, ce sont 65 000 personnes par an - je propose que dans tous nos consulats soit organisé un examen de français avant l'entrée sur le territoire ayant un âge qui dépasse 16 ans et de connaissance des valeurs de la République. Car je ne sais pas comment on peut intégrer en France des personnes qui ne parlent pas un mot de français. Et enfin, pour éviter qu'on ne vienne en France que pour l'attrait de certaines prestations sociales, je propose qu'on ne puisse toucher les prestations sociales comme le minimum vieillesse ou le RSA qu'après dix années de présence en France et cinq années de cotisations. Après tout, que les étrangers en France aient les mêmes droits et les mêmes devoirs que les autres. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,367,Journaliste," Il y a un autre sujet qui vous divise, c'est le droit de vote pour les immigrés non membres de la Communauté européenne aux élections municipales. Vous y êtes favorable, François Hollande ? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,368,parti socialiste," d'abord, un mot sur ce qui vient d'être dit. La question du juge n'a rien à voir avec l'immigration légale. La question du juge, c'est par rapport à l'immigration illégale pour favoriser ou faciliter l'expulsion. Donc la proposition de Monsieur Sarkozy n'est pas du tout appropriée à l'immigration légale. Elle est appropriée à la lutte contre l'immigration illégale, par ailleurs que je peux comprendre, mais qui doit d'abord toucher les filières clandestines. Mais j'arrive à votre question sur le droit de vote. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,369,Les Républicains, Est-ce qu'on garde les centres de rétention ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,370,parti socialiste, Mais bien sûr. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,371,Les Républicains," Alors pourquoi vous avez écrit dans cette lettre au directeur général de France terre d'asile, je cite je souhaite, moi François Hollande, que la rétention devienne l'exception ? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,372,parti socialiste, Je m'explique. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,373,Les Républicains," s'il n'y a plus de rétention, Monsieur Hollande - "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,374,parti socialiste," -là il s'agit de l'immigration irrégulière, irrégulière, pas légale ? irrégulière, pour les centres de rétention, on ne met pas les personnes qui sont rentrées légalement sur notre territoire? "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,375,Les Républicains," -bien sûr, et c'est bien là le problème. On a plus un problème d'immigration illégale que d'immigration légale. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,376,Journaliste, François Hollande vous répond sur les centres de rétention. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,377,parti socialiste," Vous n'étiez pas du tout dans l'ordre du jour. Quand vous avez parlé du juge, vous n'étiez pas du tout dans le sujet. "
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,378,Journaliste, Allez-y sur les centres de rétention. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,379,Les Républicains," Donc les centres de rétention, on les garde ? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,380,parti socialiste," Là, vous changez de sujet. Sur le centre de rétention, moi je considère qu'un enfant ne peut pas être mis dans un centre de rétention, parce qu'il est avec sa famille au milieu d'autres étrangers dans des conditions très difficiles. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,381,Les Républicains, Qui a créé les centres de rétention pour enfants ? Monsieur Jospin. c'est Monsieur Jospin qui l'a fait. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,382,parti socialiste," Ce que nous devons faire maintenant, c'est d'avoir des centres de rétention permettant l'accueil des familles pour permettre ensuite leur reconduite? "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,383,Les Républicains, Ça existe déjà. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,384,parti socialiste, Un seul. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,385,Les Républicains, Ça existe déjà. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,386,parti socialiste, Un seul. Alors le droit de vote? 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,387,Les Républicains, Donc on garde les centres de rétention ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,388,parti socialiste, Les centres de rétention sont nécessaires. Ils existent partout. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,389,Les Républicains, Alors pourquoi écrivez-vous le contraire à France Terre d'Asile ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,390,parti socialiste, Parce que?. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,391,Les Républicains, Toujours l'ambigüité. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,392,parti socialiste," Mais non, il n'y a aucune ambiguïté. Lorsque la personne nous menace? "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,393,Les Républicains, La rétention doit devenir une exception. Vous venez de dire aux Français que vous la garderez. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,394,parti socialiste, Mais non. Je dis que je garderai les centres de rétention et que la personne qui risque de s'enfuir doit être mise en centre de rétention. j'en arrive au droit de vote. 
Sarkozy_Hollande,2012,2012-05-02,France,Laurence FERRARI,395,Journaliste, Sur le droit de vote des immigrés. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,396,Les Républicains, Cette lettre vous l'avez envoyée il y a 10 jours. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,397,parti socialiste, Je l'ai envoyée bien sûr. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,398,Les Républicains, Vous venez de vous contredire? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,399,parti socialiste, Mais pas du tout. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,400,Les Républicains," Sur un sujet aussi important que l'existence d'un centre de rétention, c'est-à-dire là ou vont tous les étrangers qui n'ont pas encore de papiers. On examine leur situation. Monsieur Hollande écrit à France Terre d'Asile : la rétention doit devenir l'exception. Et vous venez de dire qu'on le garde. c'est pas sérieux sur un sujet de cette importance. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,401,parti socialiste, Mais vous savez que beaucoup d'étrangers qui sont reconduits ne passent pas en centre de rétention. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,402,Les Républicains, Comment on les retrouve s'ils ne sont pas en centre de rétention ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,403,parti socialiste, Ils sont assignés à résidence et ensuite? 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,404,Les Républicains," Ah, assignés à résidence? "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,405,parti socialiste, Oui absolument? 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,406,Les Républicains, ? ah bon ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,407,parti socialiste, Et ensuite reconduits à la frontière. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,408,Les Républicains, Parce qu'un étranger qui arrive en situation illégale? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,409,parti socialiste, ? mais là il ne s'agit pas - 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,410,Les Républicains, Il a une résidence et on va? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,411,parti socialiste, -il arrive souvent-. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,412,Les Républicains, - l'assigner dans sa résidence ? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,413,parti socialiste," Il arrive souvent, il arrive souvent que ces étrangers-là soient en France depuis plusieurs mois ou plusieurs années ? "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,414,Les Républicains, - vous vous noyez Monsieur Hollande. 
Sarkozy_Hollande,2012,2012-05-02,France,David PUJADAS,415,Journaliste, Le droit de vote 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,416,parti socialiste," j'en arrive au droit de vote après cette digression. Sur le droit de vote, c'est une position que je défends depuis des années, uniquement pour les élections municipales et par rapport à des étrangers en situation régulière sur le territoire et installés depuis plus de 5 ans. Monsieur Sarkozy, vous étiez favorable à cette position, vous l'aviez écrit en 2001, rappelé en 2005, confirmé en 2008. Vous disiez que vous étiez intellectuellement favorable à cette introduction du droit de vote des étrangers pour les élections municipales mais que vous n'aviez pas la majorité. Vous avez parfaitement le droit de changer. Moi je ne change pas. Je considère donc que ces personnes qui sont sur notre territoire depuis longtemps, qui paient des impôts locaux, doivent pouvoir participer au scrutin municipal. Et ça existe d'ailleurs dans la plupart des pays européens, notamment en Belgique, aux Pays-Bas, au Royaume-Uni pour les membres du Commonwealth et en Espagne sous réserve de réciprocité. Et je pourrais continuer. Il y a à peu près 50 pays dans le monde, beaucoup sont en Europe, qui appliquent le droit de vote des étrangers pour les élections municipales. Pour faire passer cette réforme, il nous faudra avoir une majorité des trois cinquièmes. c'est une révision de la Constitution. Je soumettrai donc cette proposition au ParlementOrgane collégial exerçant le pouvoir législatif (adoption des lois et contrôle du pouvoir exécutif) composé de deux chambres : l'Assemblée nationale et le Sénat. s'il y a une majorité des trois cinquièmes, eh bien, ça voudra dire qu'une partie de la Droite et du Centre ? et vous avez beaucoup de vos amis, enfin un certain nombre qui y sont favorables ? la réforme passera. s'il n'y a pas de majorité, eh bien ce sera au peuple français et seulement au peuple français de pouvoir en décider. "
Sarkozy_Hollande,2012,2012-05-02,France,Laurence FERRARI,417,Journaliste," Monsieur Sarkozy, sur le droit de vote des étrangers. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,418,Les Républicains," j'ai beaucoup réfléchi sur cette question, qui est une question difficile et sur laquelle il faut prendre des engagements clairs. qu'est-ce qui s'est passé depuis 10 ans ? On a une montée des tensions communautaires extravagante. On a une radicalisation et une pression ? disons les choses comme elles sont - d'un islam de France alors que nous voulons un islam en France. Je considère comme irresponsable de proposer un vote communautariste et un vote communautaire alors que nous sommes face à des tensions communautaires et identitaires extraordinairement fortes. Monsieur Hollande dit : c'est pas grave, ce sont les élections municipales. Il a tort, parce que l'élection municipale et le maire, c'est la deuxième élection et le deuxième personnage après le président de la République. Les élections où il y a le plus de participation, c'est l'élection présidentielle et l'élection municipale. Il a une deuxième fois tort parce que les élus locaux que vous élisez servent à élire les législateurs, puisqu'en France quand on élit un conseil municipal, c'est le conseil municipal qui élit le Sénat. "
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,419,parti socialiste," Je peux vous arrêter là-dessus ? Je peux vous arrêter là-dessus ? Cette règle existe déjà pour les résidents communautaires, pour les résidents européens. Et vous savez que les conseillers municipaux européens ne peuvent pas voter pour les élections sénatoriales. Donc ce que vous avez dit est faux. "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,420,Les Républicains, Il y a une grande différence entre le- 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,421,parti socialiste," Nous n'aurons pas plus de conseillers municipaux étrangers que nous n'aurons de conseillers municipaux européens et ils auront exactement les mêmes droits et en l'occurrence ils n'auront pas le droit de participer à l'élection du Sénat. Par ailleurs, permettez-moi de vous le dire, si je peux juste faire cette interruption, pourquoi vous laissez supposer que les étrangers non communautaires, enfin non européens, sont des musulmans ? Pourquoi vous dites ça ? qu'est-ce qui vous permet de dire que ceux qui ne sont pas européens sont musulmans ? "
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,422,Les Républicains, Si je peux terminer mon raisonnement? 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,423,parti socialiste, - répondez-moi à la question. 
Sarkozy_Hollande,2012,2012-05-02,France,Nicolas SARKOZY,424,Les Républicains, Merci mais je vais terminer mon raisonnement. 
Sarkozy_Hollande,2012,2012-05-02,France,François HOLLANDE,425,parti socialiste, Oui mais vous répondrez tout à l'heure à cette question j'imagine. 
